hours_studied,attendance,assignments_completed,previous_score,passed
7.990395012596631,92.18874194883539,4,35.84250983098437,1
1.588295418079467,66.93732624869425,3,48.93903947014826,0
5.388140743060458,98.75489672211911,9,87.5366831793009,1
1.3025224016495436,97.5900628839326,4,82.3011455275296,1
1.5638788310981906,59.748202333364816,7,65.08727284939025,1
9.157937080099698,93.15542022500819,8,77.09549420031462,1
2.2532083400583565,90.85668245293895,10,42.99018171471508,1
5.791786140476954,52.64082383965377,1,76.74345356423959,0
4.699860423406359,77.45742404699618,5,30.558331713904476,0
4.126089936329584,44.360938935388894,2,88.32511071670542,0
9.098500111185452,90.2026432350077,1,66.14013255992606,1
1.1964105709794055,50.47275301020979,0,96.07149161267073,0
6.9741071755803015,44.24888208314587,3,63.47149871259473,0
9.670549907921954,64.01314573232867,7,60.31610976284388,1
6.041513651156578,74.61532831597862,2,61.50369686784698,1
9.431402158297827,91.29501751358626,4,55.18100341927072,1
1.470320913574214,98.45455153130419,9,41.66725586898578,1
4.769139871667452,66.36955075419182,4,88.9443908861854,1
3.3414201186584602,43.62681537911621,4,57.235978543080634,0
7.577388684826568,84.94693474155224,10,67.0375899732201,1
9.83167381447522,73.91039537343624,8,31.39208415244055,1
3.30877056199823,66.87348069066779,7,34.217771089979934,0
6.88757141326667,58.55613272753138,7,71.80282606344912,0
2.7828786948376614,70.14391167061214,0,91.54596577595262,1
6.087972291144489,60.320776267421856,0,64.53770796182522,0
5.175392380195026,85.42071206484161,1,41.54822064235443,1
9.748047966683833,72.63362178955846,7,38.12891200561782,1
6.476745454268199,92.61086644924671,9,92.98516009750468,1
4.145557348781369,72.61263487896653,0,79.11464978106798,1
2.0268620639914,54.2957448003958,3,97.633688815802,0
2.361221458614411,91.06551293392867,8,35.76440349407297,0
3.0278523695611157,73.43314269580264,1,93.18289985163892,1
3.258699952062682,52.41046228861367,2,89.1942618768771,1
8.65554452057024,77.41046859737332,10,92.52296280469076,1
6.051005094542724,61.46300589654565,5,30.40340696249977,0
5.710518202369298,90.66433673752394,10,81.93324363690363,1
2.0329198468229572,67.19798431879258,9,68.42566799131473,0
8.741257240144915,83.586481486445,2,70.12256036308938,1
7.5053287288763535,45.73217245817423,3,62.844139114692894,1
1.6090152571000143,63.76146077814077,8,81.98738424237536,0
7.370515875067918,98.99448618834393,8,99.98875033334832,1
5.8918439560838145,88.5076173686289,9,79.73768514919144,1
1.7355281117210044,49.59644814201572,4,77.4635291227526,0
5.124705773757908,56.6658429686353,6,75.81064009760567,0
5.362266584170423,59.78894853138166,8,78.66481688931503,1
2.4919708614694818,79.02193362972673,7,53.94787272015827,1
9.51128332300254,85.41968556937934,10,52.41538205664931,1
8.649778343325957,84.97159652847458,6,84.90365847893544,1
7.021201035961975,70.59244337838416,7,33.71616121470759,0
5.160660049005465,88.64923227028908,4,83.14734167423687,1
4.705889874260577,66.2246849654485,4,86.9689109618698,0
6.858761204358587,47.43283391773372,4,66.51185717103874,1
5.908886824662149,73.8665104992288,0,93.71036667891107,0
1.5604579529369706,97.13808307606641,5,63.116120600302914,0
5.612523838932985,87.57961908355068,4,42.466066766709105,1
8.257632555095554,74.72203886153454,7,55.2979054094671,1
5.133158898372622,78.80833962094582,7,93.41072541517605,1
1.4676091979884158,95.83372162213436,1,99.5616801827071,1
8.076503794456297,65.70056766609763,10,59.52977768926384,1
2.8122740392237695,59.88364833655824,5,41.67925819155605,0
3.327587513992349,98.63449390002694,10,50.04304961638965,1
2.482357180890663,91.80658801062,9,68.73074397597748,1
3.971935583843478,59.38261507711614,9,70.04671427940026,1
7.810763551197716,67.82683584165537,5,74.1041584685506,1
5.674472735535436,64.90468774046795,2,88.47473608007829,1
2.843931467356413,48.94574072028604,0,79.78499061816194,0
8.900470703368367,97.46915942879554,6,48.258815855175484,1
8.916236694563763,64.25874587318553,9,57.65308424872003,1
8.835205825414063,92.51974495827449,4,88.78716086628094,1
3.1491659024338534,51.3613736608399,9,74.33678694239978,0
5.061154097628893,72.87224863823319,4,41.649263377130644,1
9.864906905267876,41.43768310745619,10,52.787716285622295,1
7.948112286789914,85.85322903053851,7,85.37636387016309,1
1.2445067910300383,74.8548338947767,4,42.04658863263664,0
1.5868413213444286,77.53537500818516,4,78.37354569045456,0
5.175382391310995,43.10325295327921,0,69.44755753621011,0
9.182981852754041,52.66229981251692,1,40.32324344808016,1
5.848316181574428,44.45985234121481,4,78.22152468216555,0
5.480312572308612,57.33485894822871,6,39.96442794586188,1
1.9492632996096753,77.64634046092905,2,57.890490537677685,0
6.911020942518647,73.97115905904252,0,51.599194716716426,1
8.39892844540203,76.72898929680342,10,78.30069668808703,1
4.423780067568061,72.95507628267366,1,84.76536496246567,1
7.980506658327947,56.38172774055156,2,41.782160736913944,0
9.680289885107305,54.67044984066551,8,86.83977198192592,1
2.833898132149202,48.22358101219488,7,30.504983919619047,0
5.709966680752672,90.94425249420952,3,67.10409831397732,1
3.58424162276118,76.98876151247467,7,66.17522229122717,1
8.135689771304554,51.19066075024359,8,73.66750015262738,1
6.198340292930418,50.632562789274374,2,46.779037123427244,0
6.711241757952734,92.3821360915682,5,30.6899780951141,1
8.181227436543047,84.56385182579916,7,61.83340412989796,1
4.563734253962094,79.56394479432228,9,34.998434788077816,0
9.23581061566339,64.41184645235799,6,92.45357207648078,1
5.797259805215259,55.71853385671105,8,42.15664279824214,1
2.421593405518132,98.76704578676942,6,59.76630772490624,1
7.263092063519222,87.83437450136802,0,60.38002731682686,1
8.13935215394429,58.106753388176585,8,68.70052534867433,1
3.85085509360774,90.85388777670968,4,84.77726441392781,1
8.714613312988778,85.5359169168809,5,63.05037053561457,1
9.155289292891897,57.8248329926799,1,31.80272870543312,1
3.4921403864002802,65.59317125449837,1,83.97772878225626,1
9.851693254436999,51.1572067234616,3,35.75213202346241,1
2.266403752438826,46.66314666268656,3,74.90873045812049,0
2.81814101562241,83.3657219703818,4,86.24006560563268,1
2.658023553142235,56.050711441231996,6,49.78831207367307,0
9.045907390070834,89.20356194477522,10,61.437453717882185,1
6.8886329709246565,99.73652269086557,0,31.003508953007163,1
2.3689385490004558,44.59718883577892,9,86.27126397129197,1
4.962910765315141,68.38210750502202,3,79.22827629445734,1
6.5376822256282185,88.12375355864819,8,46.19711760714901,1
1.7511767649044496,87.33705379247401,7,57.315833850605244,0
8.94174731566605,85.59982949985812,2,78.6721551260778,1
8.232431818973817,60.939696118114654,5,55.07141852958447,1
5.5468609621897444,67.23119534110313,10,41.369034289038986,1
9.704139537332534,75.69810144048822,8,66.29538702145358,1
4.759848813475897,98.43643501439543,7,80.64972992005079,1
9.85699287132848,59.65283625630957,6,52.456665490206206,1
7.011279989232643,95.38863326301146,6,38.524059015112044,1
6.712041459285473,56.16141509082965,0,88.06809132683837,1
2.493594057662065,99.34446792842228,4,47.69613065129862,0
8.937349824741796,80.2158212096555,6,65.89704678746246,1
4.847407191285536,67.81068882151305,1,78.394020464247,1
2.460100652042314,76.8034256838163,5,52.19526402759546,0
1.1134676797818313,56.35187014241241,1,75.40455761606928,0
6.037801152745443,56.450431450688,2,62.17966545090698,1
5.746596599104087,46.81327263060963,0,69.93056585866923,0
7.474182601322427,46.843017862323926,2,71.34032725318599,1
9.01232247716022,60.86030448813468,6,87.69054808278204,1
1.7146592617872658,85.7713286737823,4,75.94283914047355,0
7.583468413063261,76.47827005588975,3,48.50146845290874,1
2.68670749687824,46.15507361986125,7,34.17230387969124,0
8.723593478414475,91.13419149855466,7,30.138988085259292,1
8.371571624754905,76.08205761940398,0,93.30921693368968,0
5.867143794869899,97.65133460708678,8,95.94770362615444,1
7.392185187609804,80.21112804467245,8,36.587804136526756,1
3.8291510186537354,50.510491822250856,1,64.09375327975737,0
5.240511090395332,68.42700173846933,1,40.61166424223741,1
8.394732079394245,78.90985585283225,7,96.41243606928593,1
5.133386774558925,41.69588206299866,10,47.27827617757666,1
4.220184387928976,40.89461584928847,5,65.11529669178992,0
5.447912025252699,47.76418003591407,2,41.59341342130418,0
8.454243271934965,55.09986610272824,1,53.293275915214366,1
4.016872426337855,65.77294741124054,4,48.67644526490267,0
2.5638543382216943,69.24642842558731,7,63.27982300805299,1
7.408126182977027,48.28165653627381,5,59.38473734155039,0
8.433803914372735,80.40349474694985,2,53.15584562202627,1
1.9057373067118,75.76828370179209,8,37.41143323538885,1
3.1588670148035023,57.66784593046961,7,63.91409154048637,1
2.277747907848945,40.81959300611752,9,89.51456126640866,0
4.131472704239499,44.658874921197445,5,81.11563356098962,0
5.053158810148714,63.50168653065036,0,80.44024189138686,1
7.739437032669758,49.23846106994104,1,55.62642157217161,1
6.860328263935067,62.60917636887825,3,79.5893356477436,1
6.588357107305881,77.69095627062131,1,62.587203697994305,1
4.171374519486889,72.83424567275702,2,40.51932635867185,0
8.57302797776284,53.87055298824365,7,59.33348249846357,1
5.241584506583481,60.629349475525146,8,39.29170417221182,1
9.81194444213639,76.84187190691904,5,38.01379732345751,1
6.707279244661631,91.65130168260691,3,31.61415159203275,1
2.1363826740805245,85.19280632433264,10,49.79980106785916,1
7.085598058678906,73.2040016100049,1,53.161234896936136,0
3.925936138885291,61.73757989898917,6,78.96105990569448,1
7.1769447701748765,61.903076652508325,9,67.66033494193485,1
1.6267703334616517,92.76503861586377,10,90.09147984373183,1
2.5739329345836346,42.354614562432786,6,42.35294386939596,0
8.701635330152076,99.27895866521565,9,48.61696521018698,1
3.044616013211634,79.86252465109374,8,95.8753277800391,1
8.53337012718646,80.86826194434343,4,61.083167344587004,1
3.5134847960896938,42.27987023828453,9,85.2335660134059,1
6.785937190528369,76.33175649347633,3,64.45173540546423,1
7.247355161588479,69.08668360542683,9,62.97599599180233,1
5.613892778305477,46.34673441364402,5,40.368140162074965,1
3.7477960902705814,56.675320646161545,1,89.58397276640103,1
2.913799387339865,93.41886737281908,1,35.48486963833442,0
1.298704191061836,72.99930495195719,8,51.7182766257129,0
3.7355176111665145,64.80499451043453,6,77.14276502041255,0
6.878465114781547,44.36092935044866,6,65.5080285565621,1
9.444743366036343,82.84729164413834,4,91.69648288800752,1
8.840840340367468,82.17104940376196,6,32.75085669515411,1
7.8945829888177235,76.84261641835381,8,75.45852636498111,1
8.096026089279688,70.61575877323895,9,63.42258294389874,1
6.984864131283957,66.02706413244236,4,40.80182764273557,0
3.342581718094027,75.59626557927953,8,82.02763349788154,1
9.16475527635247,54.003727103704406,0,58.791479878421676,0
7.036590807152506,96.47554385065887,2,67.21073329656784,1
6.04396567882396,75.32767175081378,6,97.70862464541759,1
1.9989052229213295,58.671546661262596,3,64.03610567176321,0
5.023499894257829,66.98079105310944,1,87.63610058910498,1
5.143224440817336,88.34108733261354,2,83.87042663388709,0
8.78107248570403,49.696963643817845,6,76.39282140596593,1
5.919833981690096,57.57013734761563,7,92.77685003452336,1
4.423604940733687,80.77048136419333,10,47.61211528560266,1
9.791202956595933,58.92935238893344,8,87.45398620273642,1
1.9964853399368412,87.55010091168796,5,56.445124187813974,0
4.802935854807501,47.82720923064165,9,86.8743623056855,1
1.3782220765426476,85.76117022727651,8,64.56520791818578,1
7.659137086902373,44.101102891033975,3,90.0396477060265,1
9.262688969792356,40.755556760049686,4,92.63904763850904,1
3.5203359659544047,93.89341112992972,0,71.83507129788808,1
8.725075091192089,74.88035301593791,8,65.53388697818716,1
3.62996407415708,61.10961382520869,8,84.82961003326339,1
9.196931454795237,53.95567821783102,8,48.68903422254213,1
7.785657132371055,77.01314699564897,2,31.07440768742401,1
8.244160991572947,70.54013101220428,9,58.496620792833866,1
1.1620590004040905,99.49586653179911,9,65.54418930277438,1
9.665293213666233,98.99295919922474,9,50.808390360712956,1
7.540038928632909,78.10147396849658,7,56.83533172164372,1
3.7427598584751998,66.57223036635344,2,39.31407630412662,0
8.464551983729622,69.46845814807972,5,49.410293235745584,1
3.5336907857343696,80.94874397421171,4,46.806674354020146,0
8.85478455609515,46.09447265412288,7,51.06907976787391,1
2.013223513707433,59.70112442864309,2,50.93378773784568,0
7.333173797147162,44.51633446021623,0,69.12778597333295,1
5.866286289804193,44.40164557101517,8,47.541785813725085,0
1.8688102317589674,51.750354513654024,9,95.8672884337922,1
3.177044454329551,69.1151952755936,8,65.78923812543344,1
1.111636326495833,87.08645926976736,2,39.02762044868372,0
5.218911689180553,69.12975346995235,1,49.57243893669987,0
3.711387346840003,60.12859663365219,3,81.08302472949578,0
6.38521735867983,44.941179420205486,7,30.95613268665092,1
3.675140269377555,73.01773139098778,5,95.64725903378657,0
3.699272003562862,56.2761151889906,9,61.16238452080643,1
7.6887387885844305,76.89605067502885,0,66.47553160656977,1
1.4332855238051811,98.63126434794509,7,99.18885650876696,1
9.126054956727884,46.67885928865301,4,65.23821601995321,1
8.670374869520632,52.7275239233164,5,96.34207961233808,1
7.0102421490376585,68.38567228596249,4,94.06617810552079,1
6.338994130966459,98.11682892075578,9,95.8920870066349,1
9.03072248325687,86.30858657619973,4,86.86611402446547,1
2.66797161575843,93.8937515897698,2,50.74786591904119,0
1.7107224597174575,60.02289090854757,3,54.2467738650187,0
3.155591529185843,99.52230842671568,4,55.54888477264486,1
8.151204508301714,46.16996896384944,10,98.54265877285366,1
1.31203240053835,43.17837436276605,10,55.2528852780504,0
6.245261515751407,91.33615762324169,1,37.608251645286636,1
9.95893764572179,95.63589221241918,5,84.48302262446062,1
8.701264844537855,45.435121452766104,1,55.62443041074368,1
5.693011201392305,46.80564560475049,3,73.46551382080904,1
1.572768183579781,41.99044946534643,0,94.7052288584777,0
8.482361629471388,46.27045375856345,3,70.2853903744631,1
6.390806573594895,52.56518900801685,6,74.63901248505215,1
2.0343969735361016,98.20459713460005,7,75.00037951255952,1
1.844715563410206,80.07161333438083,1,72.86794300309606,0
9.186641374929332,86.71318153111253,2,41.18385642366679,1
7.022802366442706,86.56836422149132,0,61.94907903241288,1
8.4635811938508,72.10442498675287,6,30.53648139839409,1
8.910810102540406,87.84933866278104,3,73.83853628527332,1
6.1459511684349,75.74845194339818,10,70.27508065183673,1
5.657017165795372,58.872765856201454,9,52.269605346857475,1
4.873846692888912,73.66660652610405,7,66.67268522191426,0
3.8525192901200738,72.01051516807081,4,64.51404473356537,1
4.911363647728406,89.40718322555924,8,47.56406511595758,1
7.964916901571407,98.90363304289954,5,50.530128366481506,1
6.417310879136184,64.66255392525584,10,83.37786976401254,1
9.032709609593615,85.80344070648158,9,82.90126234272103,1
4.99042012941269,45.985780242288016,1,62.88475051678897,1
6.463806208468786,86.60988216689731,0,80.22562666911857,1
6.681767977827898,62.28501471959393,0,61.55608961616553,1
6.32527446075693,42.3634097733812,8,89.59618244272924,1
7.323703957769647,61.794770713730635,0,53.29646775460293,0
3.1369012153732565,76.63856505529868,2,94.91047498917807,1
5.611273997912116,47.155010060887996,1,67.95985553952696,0
1.938023225275129,95.44206954581527,3,67.49815027558256,1
4.460601948803313,44.66034479637032,0,76.95672690282305,0
5.38900361759138,95.80040318998996,0,53.85992075702791,1
6.870018335909252,82.42825107614118,3,80.7030699634994,1
9.55477947327583,59.78273052485221,3,52.42975718438839,1
6.405859598935203,63.44502086254559,6,57.827718097114996,1
7.692345245589038,84.44856188396466,7,77.22924057551398,1
5.556394535456825,76.08826605287244,7,56.4914370910967,0
6.706936282386982,80.29857528729671,7,43.99818858816425,1
1.638389945203961,63.349876990808795,8,91.03310211428547,1
3.289524227576623,69.26880890845594,0,94.55087665557203,1
4.256677838846248,99.39204904227361,8,73.8711734865214,1
5.252440195058622,52.835372229983065,9,86.78055398384974,1
1.4108387095214536,65.07137119132788,7,99.0656648342327,0
2.2602168779798593,57.50939125443804,0,73.03423262738781,0
3.491328770121752,85.906690626391,6,93.61548502750094,1
9.743794218109455,85.84075753994324,8,55.147832480424334,1
3.9821230639274567,57.546727659843754,3,79.03307051210302,0
5.338369523008743,44.88341899797898,8,33.90638264077924,1
2.764879414645536,40.685960600332244,0,85.22800889271014,0
6.497020639681915,65.64703199454914,8,88.08622013106972,1
3.5261489396437686,64.62025566014626,5,58.08228055317943,0
2.8629332059458408,99.30339271839178,3,74.72685111141308,1
5.649153656013811,68.18812454186077,4,90.08527716746511,1
1.0495521924437874,55.38510217452524,6,91.85257151563351,0
1.0689762938430278,93.47376646188805,9,37.45720670216207,1
2.9716192819167198,69.46407697921471,3,87.92414225730282,1
1.3304922625073903,75.95053811263466,7,49.19703463482702,0
1.9722317871762223,45.74012262569276,2,80.91148274364204,0
4.049745844048765,62.97498443978644,1,52.76149074447888,1
8.223271116218315,96.65342046842721,0,33.9430769441404,1
6.148437790323707,75.37032305052553,5,44.69094968957753,1
5.614009533607748,60.6701113085477,1,58.607024307895884,1
3.6413994088730948,77.54003083789559,7,81.88600340427297,1
9.385783474895348,94.62466537468697,10,37.04925391186503,1
4.573135371134725,56.4394360283554,9,86.90538874301119,1
1.7838349011619434,70.30700310824047,3,99.78657643736874,0
6.5535986450602115,97.52143923470533,8,85.17803502253878,1
2.0245455412894127,50.34376859790716,3,63.1615564020217,0
4.107008285215229,83.1798355358027,3,69.77121475921624,1
5.56670744846028,76.86886049217894,7,30.43123558118722,1
8.868002722166583,80.7805078684381,7,44.64916864987782,1
5.441919223061068,61.07317784005418,4,92.92916920220318,1
7.3203288942849785,58.8327624090259,2,31.52105819146301,1
9.935351550991633,81.05258023530223,1,93.33564670278872,1
2.1834020790818345,52.93259710627272,8,37.92768256897172,0
3.4725837296756756,65.1792846915403,8,39.3151890971184,1
4.551184680378817,51.29047876317508,4,42.274493759984566,1
4.796453606849482,40.498290467399784,7,85.95697274686374,0
4.699189677389912,98.20344160228416,6,63.47306027396656,1
9.168499023008994,65.90217871938515,2,40.16376411610297,0
7.426293800201708,98.16097686518953,4,78.07612737657274,1
6.471146926816334,48.41941118606957,8,95.84818564280441,1
3.784354460765039,75.24200676744917,3,70.07160319732304,0
8.414113457991652,52.05844196747438,2,36.90900040043769,1
9.5955446033649,87.40444761779648,6,33.832542432427786,1
8.390784542952039,87.02217932565851,7,85.71106519130325,1
1.0140859467232561,46.75642894235871,4,73.82585566621046,0
6.727612331650663,94.72386717258334,7,94.5860137387221,1
1.4602184329789065,51.677778832193475,4,68.30751057335915,0
3.318464983003497,76.77864049536163,8,34.367678227013734,1
1.5357223031299452,99.13801720526224,6,58.25807949990552,0
6.43415907654449,92.94379208598183,4,76.05934820139925,1
7.179309221433461,97.39383571367014,8,56.94197456560842,1
2.030388742593146,60.55592627308717,4,99.97139777181631,0
4.454549947404815,46.3345385331678,7,58.37650295716215,1
5.106128580599878,51.300812397367004,3,68.2365288513285,0
4.321477195848249,70.02969370459684,8,45.777442283657564,1
2.0892250043667375,87.59378069639934,5,40.64967430115342,1
4.770530111687279,49.00921865103251,5,75.17138769942756,1
7.760602430275763,79.58389193564543,2,71.20289228409774,1
1.639068980799299,59.41465624237071,2,30.303720018439897,0
1.7216201267371312,60.47212434352921,3,49.93470743584195,0
4.192941626523858,79.71506380947558,0,75.050570110904,1
9.475531404570326,68.01996517199322,5,86.85745420127148,1
7.017153820506227,88.72199758155963,0,51.8658057127891,0
7.108029610053083,49.35511057976962,10,75.32054585021976,1
4.257279917540785,87.3968961860223,3,48.568055110559236,0
6.342947120876846,43.85411488344525,6,78.32659262404653,1
1.0911806562496904,51.6432328147363,5,78.85635990637238,0
6.72486441768588,79.36898287018992,7,39.11564258637131,1
9.21958252818613,91.29553939066427,3,76.55628487839034,1
6.513161215103373,55.16077766436094,8,53.349702717625874,1
8.863287341197106,59.631496349734775,9,42.08164521148392,1
7.515757499194844,72.2272448972044,7,65.0252862941642,1
2.085025747633212,52.69436838935814,4,61.66076787361049,0
9.122079765572575,88.66937569525034,5,84.17123677433979,1
1.597994599201974,86.41819870034564,4,35.9160856412853,1
5.805707252929874,48.7175027179469,5,85.28272881822465,0
2.279234114141119,67.82978390899792,0,37.425765347650696,0
1.1053594965781366,86.48966599927729,3,44.522131965534335,0
4.798308341148751,60.23977186620489,8,66.11174828307696,1
3.6553663688874063,77.9864093630639,3,62.422222001569715,0
5.374004444178427,43.012787287454366,1,99.22012823138337,1
6.194798980610957,76.52132563175908,5,71.26315992837075,1
1.393651650780526,49.15917880003642,1,52.92049166728397,0
2.1070296561137107,89.83499950686708,2,93.010420798079,1
6.027781568053828,61.326967814828706,6,51.855046974775256,1
4.088506178553924,56.893231763691745,3,49.164294463180305,1
7.562561387945032,90.4533386026891,0,64.60602566392015,1
6.8706248373274565,43.00864138430861,8,93.92223491311555,1
8.610439266909161,63.796527960060686,5,79.5959978681187,1
7.2324354400230275,62.20021243450188,8,77.42382508271314,0
4.869379696511333,57.08802245497305,2,80.82540855271341,1
7.056699601549892,94.70525992008862,4,76.17484275431218,1
3.4784305682987666,85.05570361100334,8,83.18574517675621,1
3.756821489003914,43.835389851516325,5,43.49334152103934,0
8.10086643928714,82.88124696609725,1,42.40808007331211,1
5.01777564761424,71.63794798772764,0,55.351434065398266,1
8.185423064665173,94.05207366409476,8,89.56718451570828,1
8.401801363014506,58.77673704090151,0,80.01179508476969,1
8.718061038951554,74.44971997657498,4,69.65313399899384,1
9.249717122570866,70.04531648445916,0,31.361320623468387,1
4.878866984619666,69.37365437365634,4,46.50615987551066,1
3.8698013648902494,67.36632397103276,4,86.24597597849294,1
6.2397887193470245,52.337768531936874,6,46.97406851589531,1
4.340551810938648,85.34259534954356,6,81.12031380336632,1
6.4096675012020965,67.08016196435732,10,42.924398545091876,1
7.350272763794422,97.51097650015635,9,72.4457290739551,1
7.195645166429232,55.64850563156658,0,73.97479566903512,1
4.370975983181092,80.96463037762247,8,82.63763579805371,1
2.501741815288775,96.44302477834651,0,60.683968062694795,0
4.874764046159868,79.80749938096555,4,74.28722893598308,1
2.283347296737179,92.27637445704369,6,64.08788521041996,1
9.010873316654274,89.64885758542036,7,96.3136631778819,1
4.112897146640717,61.60706292934023,1,66.53165089129553,0
2.390137725009914,76.0074363963698,0,44.67185181897315,0
1.229029839151758,49.37568038868133,3,76.75247843970455,0
6.8124014765783585,72.13155296173596,3,68.39271297458895,1
6.732120857092689,53.82531830886023,9,86.26806480541026,1
4.065437499231625,84.62420889714673,5,42.383811831527055,0
1.6454069996288592,71.68350531352748,0,48.26577218717334,0
4.686660054057088,64.67364175789963,0,94.51403751784055,0
3.800957455570542,56.12782577001865,2,95.10182792724072,0
7.094085757615084,99.92190891047721,4,60.95797365324237,1
6.452013245074213,44.30263125309596,5,33.34258274829009,0
4.28134355377786,42.613640834345205,4,51.458854803817175,0
2.961032988294911,53.035444029631876,4,47.29858580948947,0
9.892323695400327,98.26434751766918,8,59.02737963964452,1
5.086014590765034,98.75429009919907,1,52.24604332150113,1
7.194468122022133,79.29566408632816,0,88.0294640696718,1
2.264976708205247,92.80640003238429,5,30.212521338781784,1
5.37030729693458,52.837703850447724,8,75.12422974580488,1
1.2478304788251893,98.32252565059741,6,76.49891576092303,0
5.549096061194049,48.56709100837388,7,76.243860270233,1
9.67615666405932,46.067511290899496,4,66.44162763601989,1
4.457860416872202,46.732692354836374,9,72.7772851176862,0
1.3509641131742043,74.38767539635387,3,86.7346018075963,0
1.2786021182740916,86.85846404308313,5,84.8937745081867,1
4.4918808395218255,62.00003067247799,2,32.42377640248873,0
2.4402244281687464,98.67375926716758,0,32.13055750161162,0
1.2101688669536732,66.06520828709976,10,88.72613689393438,0
7.805922525551591,49.02691304639298,3,70.2310781271394,1
5.126707079937016,67.9580048911682,8,97.01991346884346,1
3.603202947753891,80.7422299253464,3,60.2114117841533,1
9.100748647148327,89.93354683026271,0,42.37192749770207,1
2.0452506418047305,67.52609739739557,3,63.12644386714664,0
9.603269460597874,75.61640956295005,6,60.558101557306614,1
3.8257004563961754,56.0406827295312,2,66.20241670069615,0
8.995633050778132,78.75499158433084,9,86.55630637138648,1
6.426485888315154,99.15831663702062,5,75.89087915557432,1
8.440366237673388,42.94321435526763,0,42.96927291795623,1
9.856118468894179,93.19184024231006,10,81.4134079448543,1
3.5956489403687115,73.73695016605137,3,71.43273492949021,0
9.650219368668337,55.125919573737995,2,70.4817511376377,1
4.505337054121783,97.29338260055547,0,77.47798177049447,1
4.4696071426323005,69.00125818353393,2,69.47758210595723,1
4.063483938290551,59.90141510040314,3,62.02596154366653,0
5.872668466128267,50.88985769625047,4,74.82661979698673,1
2.387305388606384,54.66713261539972,5,80.66089486854025,0
5.983403368222101,89.97094249548655,1,45.80368599818334,1
5.875343311690036,76.86460055902995,1,64.79349259666787,1
7.85711631344383,94.79473716929897,5,62.072072428558656,1
8.50284965743827,53.918107129467145,4,32.79322894279018,1
4.963972152811817,47.26831443093409,0,88.4107059496804,1
3.7209992441634436,40.3652518585354,2,56.41674167568971,0
3.33401407585385,70.47172225695962,10,35.088246324084615,0
2.7516145303438475,99.89841582291929,4,62.052936795353695,1
1.5188282397912238,81.69791612911834,1,41.30365642641181,0
4.08203180951242,58.50367551790876,0,79.30900902442653,1
3.4322292291770493,92.61151498157031,8,70.02401026173561,1
9.697756472797666,86.90333595927758,4,48.907966488455465,1
6.019379436250396,40.92490996459235,1,96.53317014056819,0
4.125493351274568,89.01162883246135,9,50.422174377890656,1
6.224208408943264,58.03160543430976,3,68.84978348838445,1
2.2527703121112594,48.98040787501607,2,86.10974770037345,0
4.996393742819826,53.57985038422447,6,65.97246085681417,0
6.636108892789575,68.11478826250834,0,97.25989730426996,1
5.400080486132063,65.49207562408066,9,89.06981968856601,1
4.616009205888918,57.33323796245361,3,94.47133098006272,1
9.944635500097284,50.333099332421966,6,56.08918086281073,1
8.922832859340343,85.73384737853016,10,68.3848792187881,1
6.610653623434961,99.40658702409502,9,88.81164068453805,1
6.124396250640545,86.66749482518142,4,93.24500240119221,1
6.585944318421257,57.75621806029247,3,96.10545045779651,1
2.8118089704018994,54.688537684728004,3,91.5406395295829,1
4.5562396893788675,53.059952563956294,10,81.1528432852664,1
1.3551357960180939,48.201704469342175,1,31.6950363872351,0
5.27991433738144,73.07983298153808,7,52.046741463282416,1
5.887221255618969,76.32402231720064,3,39.025539942540135,0
3.0497476249288864,82.33015963978823,1,40.83310209381038,0
9.676259624489624,80.81280225602008,8,50.36350311680244,1
9.185091498435177,57.53999867700295,9,35.23183200319868,1
7.499289119103153,59.81866032381079,6,47.01222686269509,1
5.800479658888263,80.89087212654027,2,96.98851855773987,1
8.829722436829165,60.9668584470177,6,51.8360505011737,1
2.1758710944111663,52.75739137715878,0,41.17991489468165,0
8.114588148473965,62.46016922180438,0,80.28101262938654,1
2.1233873257016347,56.32504945467866,3,87.99536050365748,0
8.147895962944649,45.298763273114666,3,51.982649471753845,0
3.481908114262213,89.80833413659921,3,49.494811740485964,0
8.8938152291637,91.18668334942218,8,46.923168353352345,1
9.49637884442858,53.18501801001277,5,57.52828673464613,0
2.3391637246460406,43.88633197151211,2,36.10622304872243,0
5.164080445588541,84.32964624107078,5,76.83904585893444,1
9.828886403464166,52.69171755180482,1,87.55584276795213,1
5.35066692375832,63.60612936621162,1,76.45775958174525,1
8.771927702630906,43.848115134242995,6,59.48397829251339,0
6.298583699181878,53.57617508550611,2,50.22735731409675,0
4.377969171276417,87.57413669977814,6,58.66123151581016,0
3.5720519997328317,88.26378681491211,2,59.668623942107416,0
2.8290078197747857,52.425089493262625,1,76.6214579930755,0
7.856183722399275,60.15483070640137,3,94.96422489553954,1
4.478864561407251,48.05430514562461,3,34.941054261355724,0
5.60147915980676,44.450357817095345,2,96.73475150185355,0
5.430929320010637,99.53030286690458,8,93.71408984934241,1
6.195511263098181,79.33563707469035,5,38.24126102400222,0
8.79019431062097,72.52579055189912,4,42.85095217597337,1
9.826654092250864,85.92991002431796,5,51.811692101284606,1
4.668257877164352,90.40462958126345,10,69.17662286756342,1
8.447670298956726,88.40288608268365,7,39.41333372550293,1
7.8807501518924585,40.9923669573926,4,44.02344672903209,0
